e_00_1,0.9732189328505423,0.9466730593541954,0.8834741871387715,0.6554949681439023,0.18163891333853335,0.030305393949368962,0.2155482273167718,0.11149616787538728,0.04664410899932068,0.007567502894245045,0.0001839060315448837,5.0180020824708646e-06,0.24927972,0.74377364
e_10_1,0.985887665214,0.9731998502012027,0.9546815702158009,0.9058462081583096,0.18962524062028152,0.028198669462274794,0.21724307220811379,0.11850650402348276,0.07380363247179106,0.04201004173423884,0.00024333565322310206,5.954196500842294e-06,0.34793308,0.9770795
e_20_1,0.9885680618468665,0.97770359397847,0.9651114307454876,0.9469805285416801,0.16527005526812316,0.020772656471761256,0.21959056098829177,0.11905288803906568,0.08118024532413017,0.06279671979944469,0.0002203801660846346,2.6775160365422895e-06,0.4121635,1.13298
e_40_1,0.9910664577116564,0.9841036760338622,0.9784630834221869,0.9712581906308962,0.2584864736185888,0.026099100968682988,0.2190623039257815,0.12934664302214044,0.10130473671310752,0.08781402535326828,0.0007635601676237382,7.807861449217725e-06,0.5660823,1.906223
e_80_1,0.9929623189235478,0.9881432343659432,0.9852727233260875,0.9816737391735781,0.8399907926216936,0.02794105369618991,0.2270581574656198,0.14193200086526833,0.1189974631003651,0.10861035061436543,0.03325962049857788,1.0934750806578302e-05,0.7516965,3.0160038
e_01_1,0.9609621471797037,0.9290170765858278,0.8605351729007297,0.6290638290767099,0.16335654260559265,0.024567241292944905,0.17412695657611982,0.08830243963469768,0.03767463536631696,0.006347754029291913,0.0001433126415642985,5.1116215243080075e-06,0.22938238,0.6391149
e_02_1,0.9451722089836342,0.910715146137314,0.8459915702396542,0.6323322098423535,0.17075345455586327,0.02644545105419711,0.14281456740983653,0.0725489821600664,0.032948800837931454,0.006245952129383566,0.00016450808319622766,5.336308184717151e-06,0.23568563,0.671594
e_04_1,0.9053927567033769,0.872714435308626,0.8132276154559919,0.6209064735502553,0.17141232391182956,0.026824480176705332,0.07881436968557536,0.051013179595724274,0.027270088906639137,0.005927870713797689,0.00015802961782109736,5.261412631247436e-06,0.26447675,0.6862881
e_08_1,0.8768031314627567,0.8556681431866593,0.8144126479799823,0.6502927159840364,0.18308275429419243,0.031021708898954985,0.04203286379438474,0.03467785830922165,0.024242473605402666,0.006649620563203713,0.00019143303466859,7.864033114320012e-06,1.072728,1.6542418
e_11_1,0.9802539900627103,0.9658900028385441,0.9456972203735906,0.8994387315762984,0.19507381407297683,0.03039604378419522,0.17510396907113224,0.09841672856628245,0.06339251392729627,0.038082216968299144,0.0002678452230960661,6.646980370437153e-06,0.33585292,0.99202305
e_22_1,0.9813994260893211,0.971874560204566,0.9620646472453003,0.9476942196269819,0.23971266300756866,0.03611391387523287,0.16153471099959163,0.10344710529622034,0.0793310928328513,0.06429356360720204,0.0004801179455176041,1.0092175830044014e-05,0.46221942,1.53073
e_44_1,0.9785029184526833,0.9720484508466734,0.9666955291737929,0.9591223314995698,0.27101495149785715,0.029723134611393774,0.11220855565610284,0.09193569617570198,0.08114721638505003,0.0720965193976675,0.0008164738761500915,7.395935905134296e-06,0.5501533,1.829965
e_88_1,0.9794210324190359,0.9768238838439135,0.9740122939968371,0.9704309577820237,0.7195456799594112,0.02145032905643455,0.10019397948348656,0.09478693244851727,0.08934500280951944,0.08390668688097655,0.015923675286720784,4.662248203489721e-06,1.3999106,3.2365248
